X,Y,TrafficID,IntersectionID,lat,lon,intersection,TOOLTIP,NLA_URL,Primary.Street,Cross.Street,Extra.Street,Primary.Street.Upper,Cross.Street.Upper
-118.3012521,33.71975826,7473,10248,33.71975341,-118.30124,LELAND ST at 27TH ST,Location: LELAND ST at 27TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7473,LELAND ST,27TH ST,,LELAND ST,27TH ST
-118.3539427,34.09984493,7474,21816,34.09984004,-118.3539305,SIERRA BONITA AVE at HAWTHORN AVE,Location: SIERRA BONITA AVE at HAWTHORN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7474,SIERRA BONITA AVE,HAWTHORN AVE,,SIERRA BONITA AVE,HAWTHORN AVE
-118.2651137,33.79740759,7475,3841,33.79740273,-118.2651016,R ST at MARINE AVE,Location: R ST at MARINE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7475,R ST,MARINE AVE,,R ST,MARINE AVE
-118.2541156,33.78509846,7476,3364,33.7850936,-118.2541035,HYATT AVE at DENNI ST,Location: HYATT AVE at DENNI ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7476,HYATT AVE,DENNI ST,,HYATT AVE,DENNI ST
-118.3614766,34.0525172,7477,6591,34.05251232,-118.3614645,PACKARD ST at SPAULDING AVE,Location: PACKARD ST at SPAULDING AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7477,PACKARD ST,SPAULDING AVE,,PACKARD ST,SPAULDING AVE
-118.4585531,34.32412652,7478,42830,34.32412161,-118.458541,OLIVE VIEW DR at HILLSBORO,Location: OLIVE VIEW DR at HILLSBORO,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7478,OLIVE VIEW DR,HILLSBORO,,OLIVE VIEW DR,HILLSBORO
-118.5578294,34.16764501,7479,23176,34.16764012,-118.5578173,SANTA RITA ST at SHIRLEY AVE,Location: SANTA RITA ST at SHIRLEY AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7479,SANTA RITA ST,SHIRLEY AVE,,SANTA RITA ST,SHIRLEY AVE
-118.3294113,33.97568085,7480,817,33.97567597,-118.3293991,11TH AVE at 71ST ST,Location: 11TH AVE at 71ST ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7480,11TH AVE,71ST ST,,11TH AVE,71ST ST
-118.2702827,33.78457252,7481,3690,33.78456766,-118.2702706,BAY VIEW AVE at DENNI ST,Location: BAY VIEW AVE at DENNI ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7481,BAY VIEW AVE,DENNI ST,,BAY VIEW AVE,DENNI ST
-118.2967557,33.73697786,7482,18025,33.73697301,-118.2967436,MEYLER ST at 8TH ST,Location: MEYLER ST at 8TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7482,MEYLER ST,8TH ST,,MEYLER ST,8TH ST
-118.3799618,34.24974974,7483,36588,34.24974484,-118.3799496,WENTWORTH ST at SHELDON ST,Location: WENTWORTH ST at SHELDON ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7483,WENTWORTH ST,SHELDON ST,,WENTWORTH ST,SHELDON ST
-118.4247196,34.20119641,7484,25740,34.20119151,-118.4247074,VARNA AVE at SHERMAN WAY,Location: VARNA AVE at SHERMAN WAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7484,VARNA AVE,SHERMAN WAY,,VARNA AVE,SHERMAN WAY
-118.2129205,34.05354219,7485,9120,34.0535373,-118.2129084,STATE ST at SHERIDAN ST,Location: STATE ST at SHERIDAN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7485,STATE ST,SHERIDAN ST,,STATE ST,SHERIDAN ST
-118.5578959,34.20121137,7486,31150,34.20120648,-118.5578838,SHERMAN WAY at SHIRLEY AVE,Location: SHERMAN WAY at SHIRLEY AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7486,SHERMAN WAY,SHIRLEY AVE,,SHERMAN WAY,SHIRLEY AVE
-118.3817808,34.04380483,7487,6969,34.04379995,-118.3817687,SAWYER ST at SHERBOURNE DR,Location: SAWYER ST at SHERBOURNE DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7487,SAWYER ST,SHERBOURNE DR,,SAWYER ST,SHERBOURNE DR
-118.3206129,33.72106985,7488,10030,33.721065,-118.3206008,35TH ST at MULLDAE AVE,Location: 35TH ST at MULLDAE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7488,35TH ST,MULLDAE AVE,,35TH ST,MULLDAE AVE
-118.4355872,34.20120365,7489,26094,34.20119875,-118.435575,RANCHITO AVE at SHERMAN WAY,Location: RANCHITO AVE at SHERMAN WAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7489,RANCHITO AVE,SHERMAN WAY,,RANCHITO AVE,SHERMAN WAY
-118.4705726,34.20130227,7490,45864,34.20129738,-118.4705604,SHERMAN WAY at ORION AVE,Location: SHERMAN WAY at ORION AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7490,SHERMAN WAY,ORION AVE,,SHERMAN WAY,ORION AVE
-118.2505246,34.11109887,7491,14662,34.11109397,-118.2505125,ATWATER AVE at FLETCHER DR,Location: ATWATER AVE at FLETCHER DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7491,ATWATER AVE,FLETCHER DR,,ATWATER AVE,FLETCHER DR
-118.2642516,33.76968887,7492,3728,33.76968401,-118.2642395,A ST at FRIES AVE,Location: A ST at FRIES AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7492,A ST,FRIES AVE,,A ST,FRIES AVE
-118.3032028,33.72079638,7493,10035,33.72079153,-118.3031907,WALKER AVE at 26TH ST,Location: WALKER AVE at 26TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7493,WALKER AVE,26TH ST,,WALKER AVE,26TH ST
-118.3877545,34.15948916,7494,27709,34.15948427,-118.3877424,HUSTON ST at COLFAX AVE,Location: HUSTON ST at COLFAX AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7494,HUSTON ST,COLFAX AVE,,HUSTON ST,COLFAX AVE
-118.2376196,34.05560751,7495,,34.05560262,-118.2376075,ALAMEDA ST AT 101 FWY ON RAMP (N/O ARCADIA ST),Location: ALAMEDA ST AT 101 FWY ON RAMP (N/O ARCADIA ST),http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7495,ALAMEDA ST,101 FWY ON RAMP (N/O ARCADIA ST),,ALAMEDA ST,101 FWY ON RAMP (N/O ARCADIA ST)
-118.5137687,34.02936044,7496,43488,34.02935557,-118.5137565,MABERY ROAD at OCEAN AVE,Location: MABERY ROAD at OCEAN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7496,MABERY ROAD,OCEAN AVE,,MABERY ROAD,OCEAN AVE
-118.5101447,34.03384088,7497,13798,34.03383601,-118.5101326,ENTRADA DR at STASSI LANE,Location: ENTRADA DR at STASSI LANE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7497,ENTRADA DR,STASSI LANE,,ENTRADA DR,STASSI LANE
-118.3813223,34.06294783,7498,13511,34.06294295,-118.3813101,SHENANDOAH ST at GREGORY WAY,Location: SHENANDOAH ST at GREGORY WAY\nData not available yet,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7498,SHENANDOAH ST,GREGORY WAY,,SHENANDOAH ST,GREGORY WAY
-118.3793217,34.06295327,7499,13509,34.06294839,-118.3793096,GREGORY WAY at SHERBOURNE DR,Location: GREGORY WAY at SHERBOURNE DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7499,GREGORY WAY,SHERBOURNE DR,,GREGORY WAY,SHERBOURNE DR
-118.3192875,33.98909439,7500,974,33.98908951,-118.3192754,2ND AVE at SLAUSON AVE,Location: 2ND AVE at SLAUSON AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7500,2ND AVE,SLAUSON AVE,,2ND AVE,SLAUSON AVE
-118.3205842,33.98908571,7501,563,33.98908083,-118.3205721,SLAUSON AVE at 3RD AVE,Location: SLAUSON AVE at 3RD AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7501,SLAUSON AVE,3RD AVE,,SLAUSON AVE,3RD AVE
-118.4612379,34.079941,7502,,34.07993612,-118.4612257,CASCADA WAY MIDBLOCK BETWEEN GLENROY AV AND BELLAGIO RD,Location: CASCADA WAY MIDBLOCK BETWEEN GLENROY AV AND BELLAGIO RD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7502,CASCADA WAY MIDBLOCK,GLENROY AV,BELLAGIO RD,CASCADA WAY MIDBLOCK,GLENROY AV
-118.3201631,34.25429142,7503,34248,34.25428651,-118.3201509,DAY ST at SHERMAN GROVE AVE,Location: DAY ST at SHERMAN GROVE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7503,DAY ST,SHERMAN GROVE AVE,,DAY ST,SHERMAN GROVE AVE
-118.379873,34.05141278,7504,6606,34.0514079,-118.3798609,SHERBOURNE DR at CASHIO ST,Location: SHERBOURNE DR at CASHIO ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7504,SHERBOURNE DR,CASHIO ST,,SHERBOURNE DR,CASHIO ST
-118.3199934,33.9890949,7505,,33.98909002,-118.3199813,SLAUSON AV BETWEEN 2nd AV AND 3rd AV,Location: SLAUSON AV BETWEEN 2nd AV AND 3rd AV,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7505,SLAUSON AV,2nd AV,3rd AV,SLAUSON AV,2ND AV
-118.2531165,34.11581696,7506,14598,34.11581206,-118.2531044,LACLEDE AVE at SILVER LAKE BLVD,Location: LACLEDE AVE at SILVER LAKE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7506,LACLEDE AVE,SILVER LAKE BLVD,,LACLEDE AVE,SILVER LAKE BLVD
-118.2512448,34.11420782,7507,14618,34.11420292,-118.2512327,MINNEAPOLIS ST at LACLEDE AVE,Location: MINNEAPOLIS ST at LACLEDE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7507,MINNEAPOLIS ST,LACLEDE AVE,,MINNEAPOLIS ST,LACLEDE AVE
-118.2377828,34.05479826,7508,,34.05479337,-118.2377707,ALAMEDA ST AT EL MONTE BUS WAY,Location: ALAMEDA ST AT EL MONTE BUS WAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7508,ALAMEDA ST,EL MONTE BUS WAY,,ALAMEDA ST,EL MONTE BUS WAY
-118.4327225,34.08260737,7509,12961,34.08260249,-118.4327103,MAPLETON DR at SUNSET BLVD,Location: MAPLETON DR at SUNSET BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7509,MAPLETON DR,SUNSET BLVD,,MAPLETON DR,SUNSET BLVD
-118.2893423,33.90190167,7510,2594,33.9018968,-118.2893302,ROSECRANS AVE at MENLO AVE,Location: ROSECRANS AVE at MENLO AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7510,ROSECRANS AVE,MENLO AVE,,ROSECRANS AVE,MENLO AVE
-118.3195532,34.08350587,7511,18474,34.08350098,-118.3195411,WINDSOR BLVD at MELROSE AVE,Location: WINDSOR BLVD at MELROSE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7511,WINDSOR BLVD,MELROSE AVE,,WINDSOR BLVD,MELROSE AVE
-118.3080009,34.0835199,7512,18485,34.08351501,-118.3079888,MELROSE AVE at OXFORD AVE,Location: MELROSE AVE at OXFORD AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7512,MELROSE AVE,OXFORD AVE,,MELROSE AVE,OXFORD AVE
-118.2929013,34.08359956,7513,18463,34.08359467,-118.2928892,NEW HAMPSHIRE AVE at MELROSE AVE,Location: NEW HAMPSHIRE AVE at MELROSE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7513,NEW HAMPSHIRE AVE,MELROSE AVE,,NEW HAMPSHIRE AVE,MELROSE AVE
-118.3765089,34.08359224,7514,13112,34.08358735,-118.3764968,LA CIENEGA BLVD at MELROSE PL,Location: LA CIENEGA BLVD at MELROSE PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7514,LA CIENEGA BLVD,MELROSE PL,,LA CIENEGA BLVD,MELROSE PL
-118.5375242,34.16573477,7515,29630,34.16572988,-118.537512,MECCA AVE at LINNET ST,Location: MECCA AVE at LINNET ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7515,MECCA AVE,LINNET ST,,MECCA AVE,LINNET ST
-118.5108526,34.30744329,7516,34942,34.30743839,-118.5108404,MEADOWLARK AVE at SESNON BLVD,Location: MEADOWLARK AVE at SESNON BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7516,MEADOWLARK AVE,SESNON BLVD,,MEADOWLARK AVE,SESNON BLVD
-118.3504201,34.04807019,7517,6639,34.04806531,-118.350408,PICO BLVD at MEADOWBROOK AVE,Location: PICO BLVD at MEADOWBROOK AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7517,PICO BLVD,MEADOWBROOK AVE,,PICO BLVD,MEADOWBROOK AVE
-118.5819399,34.20832218,7518,30972,34.20831729,-118.5819277,COZYCROFT AVE at SATICOY ST,Location: COZYCROFT AVE at SATICOY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7518,COZYCROFT AVE,SATICOY ST,,COZYCROFT AVE,SATICOY ST
-118.2661527,34.05458999,7519,8514,34.0545851,-118.2661406,SHATTO ST at WITMER ST,Location: SHATTO ST at WITMER ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7519,SHATTO ST,WITMER ST,,SHATTO ST,WITMER ST
-118.4553763,34.27512587,7520,31849,34.27512097,-118.4553642,SAN FERNANDO MISSION BLVD at SHARP AVE,Location: SAN FERNANDO MISSION BLVD at SHARP AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7520,SAN FERNANDO MISSION BLVD,SHARP AVE,,SAN FERNANDO MISSION BLVD,SHARP AVE
-118.2794565,34.2465819,7521,34520,34.24657699,-118.2794444,HAINES CANYON AVE at SHADYGROVE ST,Location: HAINES CANYON AVE at SHADYGROVE ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7521,HAINES CANYON AVE,SHADYGROVE ST,,HAINES CANYON AVE,SHADYGROVE ST
-118.4488138,34.26963278,7522,31519,34.26962788,-118.4488016,FOX ST at SHARP AVE,Location: FOX ST at SHARP AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7522,FOX ST,SHARP AVE,,FOX ST,SHARP AVE
-118.4019891,34.21764448,7523,,34.21763958,-118.4019769,Shadyglade St BETWEEN Cantara St AND Strathern St,Location: Shadyglade St BETWEEN Cantara St AND Strathern St,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7523,Shadyglade St,Cantara St,Strathern St,SHADYGLADE ST,CANTARA ST
-118.2903093,34.05977865,7524,7416,34.05977376,-118.2902972,7TH ST at SHATTO PL,Location: 7TH ST at SHATTO PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7524,7TH ST,SHATTO PL,,7TH ST,SHATTO PL
-118.3068338,34.09498486,7525,22737,34.09497997,-118.3068216,SERRANO AVE at FOUNTAIN AVE,Location: SERRANO AVE at FOUNTAIN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7525,SERRANO AVE,FOUNTAIN AVE,,SERRANO AVE,FOUNTAIN AVE
-118.3063271,34.05084463,7526,7538,34.05083974,-118.306315,11TH ST at SERRANO AVE,Location: 11TH ST at SERRANO AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7526,11TH ST,SERRANO AVE,,11TH ST,SERRANO AVE
-118.3065889,34.05767826,7527,7967,34.05767337,-118.3065767,SERRANO AVE at 8TH ST,Location: SERRANO AVE at 8TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7527,SERRANO AVE,8TH ST,,SERRANO AVE,8TH ST
-118.4662068,34.20300901,7528,32423,34.20300412,-118.4661946,WYANDOTTE ST at SEPULVEDA BLVD,Location: WYANDOTTE ST at SEPULVEDA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7528,WYANDOTTE ST,SEPULVEDA BLVD,,WYANDOTTE ST,SEPULVEDA BLVD
-118.514825,34.02579632,7529,51998,34.02579145,-118.5148128,PACIFIC COAST HWY at E/LB,Location: PACIFIC COAST HWY at E/LB,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7529,PACIFIC COAST HWY,E/LB,,PACIFIC COAST HWY,E/LB
-118.4302251,34.015903,7530,11760,34.01589812,-118.430213,PALMS BLVD at MCLAUGHLIN AVE,Location: PALMS BLVD at MCLAUGHLIN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7530,PALMS BLVD,MCLAUGHLIN AVE,,PALMS BLVD,MCLAUGHLIN AVE
-118.4232255,34.00693934,7531,12096,34.00693447,-118.4232133,MATTESON AVE at MCLAUGHLIN AVE,Location: MATTESON AVE at MCLAUGHLIN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7531,MATTESON AVE,MCLAUGHLIN AVE,,MATTESON AVE,MCLAUGHLIN AVE
-118.4197297,34.00248861,7532,61296,34.00248373,-118.4197175,MCLAUGHLIN AVE at HERBERT ST,Location: MCLAUGHLIN AVE at HERBERT ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7532,MCLAUGHLIN AVE,HERBERT ST,,MCLAUGHLIN AVE,HERBERT ST
-118.2608507,33.99843576,7533,5713,33.99843088,-118.2608385,MCKINLEY AVE at 49TH PL,Location: MCKINLEY AVE at 49TH PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7533,MCKINLEY AVE,49TH PL,,MCKINLEY AVE,49TH PL
-118.2712114,33.77513248,7534,3576,33.77512762,-118.2711993,MCDONALD AVE at E ST,Location: MCDONALD AVE at E ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7534,MCDONALD AVE,E ST,,MCDONALD AVE,E ST
-118.3371557,34.06209386,7535,42187,34.06208897,-118.3371436,MCCADDEN PL at WILSHIRE BLVD,Location: MCCADDEN PL at WILSHIRE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7535,MCCADDEN PL,WILSHIRE BLVD,,MCCADDEN PL,WILSHIRE BLVD
-118.3789824,34.16595627,7536,25120,34.16595137,-118.3789703,MCCORMICK ST at TUJUNGA AVE,Location: MCCORMICK ST at TUJUNGA AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7536,MCCORMICK ST,TUJUNGA AVE,,MCCORMICK ST,TUJUNGA AVE
-118.3374514,34.09071794,7537,18767,34.09071305,-118.3374393,MCCADDEN PL at SANTA MONICA BLVD,Location: MCCADDEN PL at SANTA MONICA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7537,MCCADDEN PL,SANTA MONICA BLVD,,MCCADDEN PL,SANTA MONICA BLVD
-118.3374102,34.0834678,7538,18445,34.08346291,-118.3373981,MCCADDEN PL at MELROSE AVE,Location: MCCADDEN PL at MELROSE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7538,MCCADDEN PL,MELROSE AVE,,MCCADDEN PL,MELROSE AVE
-118.3380142,34.09616568,7539,22578,34.09616079,-118.3380021,MCCADDEN PL at DE LONGPRE AVE,Location: MCCADDEN PL at DE LONGPRE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7539,MCCADDEN PL,DE LONGPRE AVE,,MCCADDEN PL,DE LONGPRE AVE
-118.2857172,34.0274293,7540,9748,34.02742441,-118.2857051,MCCLINTOCK AVE at 30TH ST,Location: MCCLINTOCK AVE at 30TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7540,MCCLINTOCK AVE,30TH ST,,MCCLINTOCK AVE,30TH ST
-118.3371607,34.06493309,7541,18721,34.0649282,-118.3371486,6TH ST at MCCADDEN PL,Location: 6TH ST at MCCADDEN PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7541,6TH ST,MCCADDEN PL,,6TH ST,MCCADDEN PL
-118.4673288,34.25366942,7542,45811,34.25366452,-118.4673167,MAYALL ST at SEPULVEDA BLVD,Location: MAYALL ST at SEPULVEDA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7542,MAYALL ST,SEPULVEDA BLVD,,MAYALL ST,SEPULVEDA BLVD
-118.2493077,33.79010872,7543,3271,33.79010386,-118.2492956,MAURETANIA ST at PIONEER AVE,Location: MAURETANIA ST at PIONEER AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7543,MAURETANIA ST,PIONEER AVE,,MAURETANIA ST,PIONEER AVE
-118.4334442,34.18667139,7544,24686,34.1866665,-118.433432,MATILIJA AVE at VICTORY BLVD,Location: MATILIJA AVE at VICTORY BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7544,MATILIJA AVE,VICTORY BLVD,,MATILIJA AVE,VICTORY BLVD
-118.4662147,34.21207783,7545,32335,34.21207294,-118.4662025,STAGG ST at SEPULVEDA BLVD,Location: STAGG ST at SEPULVEDA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7545,STAGG ST,SEPULVEDA BLVD,,STAGG ST,SEPULVEDA BLVD
-118.4717271,34.14688067,7546,28444,34.14687578,-118.4717149,SEPULVEDA BLVD at SHERMAN OAKS AVE,Location: SEPULVEDA BLVD at SHERMAN OAKS AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7546,SEPULVEDA BLVD,SHERMAN OAKS AVE,,SEPULVEDA BLVD,SHERMAN OAKS AVE
-118.4749715,34.09538145,7547,57620,34.09537657,-118.4749593,SAN DIEGO FRWY at SEPULVEDA BLVD,Location: SAN DIEGO FRWY at SEPULVEDA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7547,SAN DIEGO FRWY,SEPULVEDA BLVD,,SAN DIEGO FRWY,SEPULVEDA BLVD
-118.2823894,33.8769926,7548,2770,33.87698773,-118.2823773,FIGUEROA ST at 170TH ST,Location: FIGUEROA ST at 170TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7548,FIGUEROA ST,170TH ST,,FIGUEROA ST,170TH ST
-118.2651651,33.94834874,7549,2043,33.94834386,-118.265153,AVALON BLVD at 97TH ST,Location: AVALON BLVD at 97TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7549,AVALON BLVD,97TH ST,,AVALON BLVD,97TH ST
-118.2053309,34.10939646,7550,15536,34.10939156,-118.2053188,AVENUE 50 at GRANADA ST,Location: AVENUE 50 at GRANADA ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7550,AVENUE 50,GRANADA ST,,AVENUE 50,GRANADA ST
-118.2600526,33.78900084,7551,3294,33.78899598,-118.2600405,M ST at LAKME AVE,Location: M ST at LAKME AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7551,M ST,LAKME AVE,,M ST,LAKME AVE
-118.285256,34.00374375,7552,,34.00373887,-118.2852439,VERNON AV BETWEEN HOOVER ST AND FIGUEROA ST,Location: VERNON AV BETWEEN HOOVER ST AND FIGUEROA ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7552,VERNON AV,HOOVER ST,FIGUEROA ST,VERNON AV,HOOVER ST
-118.295059,34.03999513,7553,7687,34.03999024,-118.2950469,WALTON AVE at WASHINGTON BLVD,Location: WALTON AVE at WASHINGTON BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7553,WALTON AVE,WASHINGTON BLVD,,WALTON AVE,WASHINGTON BLVD
-118.2508591,34.0157907,7554,6006,34.01578581,-118.250847,HOOPER AVE at 27TH ST,Location: HOOPER AVE at 27TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7554,HOOPER AVE,27TH ST,,HOOPER AVE,27TH ST
-118.2767201,34.07133078,7555,19388,34.07132589,-118.276708,COUNCIL ST at BENTON WAY,Location: COUNCIL ST at BENTON WAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7555,COUNCIL ST,BENTON WAY,,COUNCIL ST,BENTON WAY
-118.2548243,34.11206835,7556,14638,34.11206345,-118.2548121,SILVER LAKE BLVD at GARDEN AVE,Location: SILVER LAKE BLVD at GARDEN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7556,SILVER LAKE BLVD,GARDEN AVE,,SILVER LAKE BLVD,GARDEN AVE
-118.4673109,34.26596147,7557,63883,34.26595657,-118.4672988,SEPULVEDA BLVD at RONALD REAGAN FRWY,Location: SEPULVEDA BLVD at RONALD REAGAN FRWY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7557,SEPULVEDA BLVD,RONALD REAGAN FRWY,,SEPULVEDA BLVD,RONALD REAGAN FRWY
-118.2058143,34.09299983,7558,20784,34.09299493,-118.2058022,MOSHER AVE at AVENUE 43,Location: MOSHER AVE at AVENUE 43,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7558,MOSHER AVE,AVENUE 43,,MOSHER AVE,AVENUE 43
-118.1991877,34.11918961,7559,15343,34.11918471,-118.1991756,AVENUE 54 at LINCOLN AVE,Location: AVENUE 54 at LINCOLN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7559,AVENUE 54,LINCOLN AVE,,AVENUE 54,LINCOLN AVE
-118.4441746,34.07679178,7560,12976,34.0767869,-118.4441624,MARYMOUNT PL at SUNSET BLVD,Location: MARYMOUNT PL at SUNSET BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=7560,MARYMOUNT PL,SUNSET BLVD,,MARYMOUNT PL,SUNSET BLVD
